GID,short_description
gid://shopify/Product/15449145737540,"[""Aštrus ir aromatingas skonis pagerina kulinarinius patiekalus ir suteikia gilumo bet kuriam patiekalui"", ""Aukštas atsparumas ligoms natūraliai saugo nuo dažniausių svogūninių augalų ligų"", ""Kiekviename svogūnėlyje susiformuoja kelios mažos valgomos šalotų galvutės, tinkamos įvairiam kulinariniam panaudojimui"", ""Geresnės laikymo savybės nei senesnių veislių, tokių kaip Strogele, todėl puikiai tinka ilgalaikiam saugojimui"", ""Aukštesnis derlingumas lyginant su tradicinėmis veislėmis, suteikiantis ekonominį pranašumą augintojams"", ""Atsparumas šalnoms leidžia anksti sodinti net ir esant šaltai dirvai"", ""Lengva auginti, pakankamas atstumas tarp augalų skatina sveiką augimą ir vystymąsi"", ""Ankstyvas derliaus nuėmimas galimas jau nuo liepos mėnesio, užtikrinant greitą patekimą į rinką ir šviežumą"", ""Visiškai naudojama veislė; valgomi tiek lapai, tiek svogūnėliai"", ""Geriausiai parduodama šalotų veislė, vertinama dėl savo kokybės ir skonio"", ""Tinkamas dirvos paruošimas pagerina augimo sąlygas ir maksimaliai padidina derlių"", ""Puikios džiovinimo savybės po derliaus nuėmimo prailgina šalotų laikymo trukmę ir išlaiko kokybę"", ""Universalus naudojimas įvairiuose patiekaluose – nuo šviežio vartojimo iki kepimo ir troškinimo""]"
gid://shopify/Product/15449146196292,"[""Suspaustas kokoso pluoštas tablečių pavidalu, kad būtų patogu naudoti"", ""Greitai plečiasi: iš 1 tabletės įpylus 3 litrus vandens susidaro 10 litrų aukštos kokybės vazono dirvožemio"", ""Daug maistinių medžiagų sveikam augalų augimui palaikyti"", ""Sterilus ir be patogenų, kenkėjų ir piktžolių"", ""Biologiškai skaidus ir pagamintas iš atsinaujinančių išteklių"", ""Tinka sodininkystei viduje ir lauke, įskaitant balkonus ir miesto sodus"", ""Kompaktiškas ir lengvas, todėl patogu laikyti ir transportuoti"", ""Skatina stiprų šaknų vystymąsi su erdvia ir gerai nusausinančia struktūra"", ""Palaiko optimalų pH 6,4 sveikam augalų augimui"", ""Gerina vandens sugėrimą ir apsaugo nuo perlaistymo dėl puikaus drenažo"", ""Daugkartinis ir patvarus, tarnauja kelis sodo sezonus"", ""Padidina derlių, lyginant su kitais tradiciniais substratais""]"
gid://shopify/Product/15449146392900,"[""Giliai raudona spalva suteikia išskirtinį vizualinį patrauklumą patiekaluose."", ""Intensyvus aromatas, sustiprinantis skonio niuansus ir suteikiantis sodrumo."", ""Aštresnis nei įprasti svogūnai, užtikrinantis unikalią skonio patirtį."", ""Puikiai prisitaiko prie sunkių dirvožemių, tinkamas mažiau pralaidžioms dirvoms."", ""Galimas ankstyvas sodinimas nuo kovo iki gegužės vidurio, siekiant ankstyvo derliaus."", ""Optimalus derliaus nuėmimo laikotarpis – liepa/rugpjūtis, užtikrinantis visišką brandą vasaros mėnesiais."", ""Puikus laikomumas, jei tinkamai nuimtas ir išdžiovintas, leidžiantis ilgalaikį saugojimą."", ""Universalus kulinarinis pritaikymas, tobulai tinkantis salotoms, padažams ir patiekalų papuošimui."", ""Užtikrina stabilų derlių, nes gerai prisitaiko prie skirtingų dirvožemio sąlygų."", ""Aukšta kokybė ir patikimumas, pasiektas dėl kruopščios selekcijos ir griežtos kokybės kontrolės."", ""Patrauklus aukščiausios kokybės rinkoms dėl išskirtinės spalvos ir sodraus skonio."", ""Puikus pasirinkimas kūrybingiems šefams, siekiantiems eksperimentuoti su spalva ir skoniu patiekaluose."", ""Aukščiausios kokybės NAK sertifikatas, garantuojantis patikimumą ir atsekamumą.""]"
gid://shopify/Product/15449147539780,"[""Sukurta žaidimų aikštelių ir sporto aikščių vejoms"", ""Išskirtinai greitas dygimas dėl stipraus dygimo potencialo"", ""Ypač tvirta veja, atspari mechaniniams pažeidimams"", ""Greitai susiformuoja tanki veja, efektyviai atstatanti plikas vietas"", ""Atspari intensyviam vaikščiojimui ir stresinėms sąlygoms"", ""Taip pat tinkama vejos atkūrimui ir persėjimui"", ""Vienodas augimas, užtikrinantis tankią ir vientisą veją"", ""Stiprūs ir gilūs šaknys: mažiau jautri sausrai""]"
gid://shopify/Product/15449147736388,"[""Visapusiškas sėklinių bulvių rinkinys su trimis ekologiškomis veislėmis: Frieslander (ankstyva), Vitabella (vidutinio ankstyvumo) ir Alouette (vidutinio vėlyvumo), užtikrinantis ilgą derliaus laikotarpį viso sezono metu"", ""SKAL ir NAK sertifikuotos ekologiškos sėklinės bulvės, be cheminių apdorojimų ir genetinių modifikacijų, garantuojančios sveiką ir tvarų auginimą"", ""Puikus atsparumas įprastoms bulvių ligoms, įskaitant fitoftorą, skatinantis stiprų ir sveiką augimą be chemikalų"", ""Aukštas derlius ir greitas derliaus nuėmimas – nuo ankstyvo iki vidutinio vėlyvumo, puikiai tinka ekologiškiems augintojams ir namų sodams"", ""Tinka įvairiems dirvožemio tipams – puikiai auga tiek smėlio, tiek molio dirvose be dirbtinių priedų"", ""Puikios laikymo savybės – tinkamai laikant, ilgai išlaiko skonį ir kokybę neprarasdamos tekstūros ar maistinės vertės"", ""Universalus naudojimas – idealiai tinka virimui, kepimui ir gruzdinimui; nuo miltingos tekstūros Frieslander iki kietai verdančių Alouette ir Vitabella veislių"", ""Puikiai tinka bulvytėms fri ir bulvių košei gaminti – veislės pritaikytos traškioms bulvytėms ir minkštai, kreminės tekstūros košei"", ""Tvarios ir atsparios oro sąlygoms – sukurtos ekologiškam auginimui ir optimaliam augimui net kintant klimato sąlygoms"", ""Aukščiausios kokybės ekologiškos olandiškos sėklinės bulvės, auginamos laikantis griežčiausių kokybės ir aplinkosaugos standartų, tinkamos tiek namų sodininkams, tiek profesionaliems augintojams""]"
gid://shopify/Product/15449149047108,"[""Suspaustas kokoso pluoštas tablečių pavidalu, kad būtų patogu naudoti"", ""Greitai plečiasi: iš 1 tabletės įpylus 3 litrus vandens susidaro 10 litrų aukštos kokybės vazono dirvožemio"", ""Daug maistinių medžiagų sveikam augalų augimui palaikyti"", ""Sterilus ir be patogenų, kenkėjų ir piktžolių"", ""Biologiškai skaidus ir pagamintas iš atsinaujinančių išteklių"", ""Tinka sodininkystei viduje ir lauke, įskaitant balkonus ir miesto sodus"", ""Kompaktiškas ir lengvas, todėl patogu laikyti ir transportuoti"", ""Skatina stiprų šaknų vystymąsi su erdvia ir gerai nusausinančia struktūra"", ""Palaiko optimalų pH 6,4 sveikam augalų augimui"", ""Gerina vandens sugėrimą ir apsaugo nuo perlaistymo dėl puikaus drenažo"", ""Daugkartinis ir patvarus, tarnauja kelis sodo sezonus"", ""Padidina derlių, lyginant su kitais tradiciniais substratais""]"
gid://shopify/Product/15449149440324,"[""Profesionalios trąšos NPK+Mg+S (20+5+8 +4 +9)"", ""Specialiai sukurtos golfo aikštynams, sporto aikštelėms ir profesionalioms dekoratyvinėms bei sportinėms vejoms"", ""Labai tirpios, koncentruotos smulkios granulės 1–3 mm"", ""Palaipsnis atpalaidavimas, užtikrinantis greitą ir ilgalaikį poveikį"", ""Poveikio trukmė: 10–12 savaičių, naudojant apie 30 g/m²"", ""Geležies kiekis ir amonio azotas naikina samanas"", ""Didelis azoto kiekis puikiai tinka pavasario tręšimui ir reiklioms vejoms"", ""Puikiai paskleidžiamos be dulkių, tiek rankomis, tiek barstytuvu"", ""Skatina sveiką dirvožemio struktūrą ir padidina vandens įsisavinimą"", ""Stiprina žolę, užtikrina tankią ir gyvybingai žalią veją"", ""Pagerina žolės atsparumą sausrai, šalčiui ir ligoms"", ""Subalansuotas greitai veikiančių ir ilgalaikių maistinių medžiagų santykis""]"
gid://shopify/Product/15449149604164,"[""Suspaustas kokoso pluoštas tablečių pavidalu, kad būtų patogu naudoti"", ""Greitai plečiasi: iš 1 tabletės įpylus 3 litrus vandens susidaro 10 litrų aukštos kokybės vazono dirvožemio"", ""Daug maistinių medžiagų sveikam augalų augimui palaikyti"", ""Sterilus ir be patogenų, kenkėjų ir piktžolių"", ""Biologiškai skaidus ir pagamintas iš atsinaujinančių išteklių"", ""Tinka sodininkystei viduje ir lauke, įskaitant balkonus ir miesto sodus"", ""Kompaktiškas ir lengvas, todėl patogu laikyti ir transportuoti"", ""Skatina stiprų šaknų vystymąsi su erdvia ir gerai nusausinančia struktūra"", ""Palaiko optimalų pH 6,4 sveikam augalų augimui"", ""Gerina vandens sugėrimą ir apsaugo nuo perlaistymo dėl puikaus drenažo"", ""Daugkartinis ir patvarus, tarnauja kelis sodo sezonus"", ""Padidina derlių, lyginant su kitais tradiciniais substratais""]"
gid://shopify/Product/15449149636932,"[""Sukurta žaidimų aikštelių ir sporto aikščių vejoms"", ""Išskirtinai greitas dygimas dėl stipraus dygimo potencialo"", ""Ypač tvirta veja, atspari mechaniniams pažeidimams"", ""Greitai susiformuoja tanki veja, efektyviai atstatanti plikas vietas"", ""Atspari intensyviam vaikščiojimui ir stresinėms sąlygoms"", ""Taip pat tinkama vejos atkūrimui ir persėjimui"", ""Vienodas augimas, užtikrinantis tankią ir vientisą veją"", ""Stiprūs ir gilūs šaknys: mažiau jautri sausrai""]"
gid://shopify/Product/15449150030148,"[""Itin greitas dygimas dėl stipraus daigumo potencialo"", ""Vejos renovacija/atnaujinimas"", ""Greitai suformuoja tankią veją, efektyviai užpildydamas plikas vietas"", ""Išskirtinai tvirta veja, atspari nusidėvėjimui"", ""Atspari intensyviam judėjimui ir stresinėms sąlygoms"", ""Atsistato po sausros, šalnų ar samanų naikinimo poveikio"", ""Plikų vietų ir pažeistų plotų taisymas dėl judėjimo"", ""Tinka naujam sėjimui žaidimų vejos ir sporto aikštėse"", ""Vienodas ir tolygus augimas, užtikrinantis tankią ir vientisą veją"", ""Stiprus ir gilus šaknų sistemos formavimas: mažesnis jautrumas sausrai""]"
gid://shopify/Product/15449150226756,"[""Profesionalios trąšos NPK+Mg+S (20+5+8 +4 +9)"", ""Specialiai sukurtos golfo aikštynams, sporto aikštelėms ir profesionalioms dekoratyvinėms bei sportinėms vejoms"", ""Labai tirpios, koncentruotos smulkios granulės 1–3 mm"", ""Palaipsnis atpalaidavimas, užtikrinantis greitą ir ilgalaikį poveikį"", ""Poveikio trukmė: 10–12 savaičių, naudojant apie 30 g/m²"", ""Geležies kiekis ir amonio azotas naikina samanas"", ""Didelis azoto kiekis puikiai tinka pavasario tręšimui ir reiklioms vejoms"", ""Puikiai paskleidžiamos be dulkių, tiek rankomis, tiek barstytuvu"", ""Skatina sveiką dirvožemio struktūrą ir padidina vandens įsisavinimą"", ""Stiprina žolę, užtikrina tankią ir gyvybingai žalią veją"", ""Pagerina žolės atsparumą sausrai, šalčiui ir ligoms"", ""Subalansuotas greitai veikiančių ir ilgalaikių maistinių medžiagų santykis""]"
gid://shopify/Product/15449150980420,"[""Sukurta žaidimų aikštelių ir sporto aikščių vejoms"", ""Išskirtinai greitas dygimas dėl stipraus dygimo potencialo"", ""Ypač tvirta veja, atspari mechaniniams pažeidimams"", ""Greitai susiformuoja tanki veja, efektyviai atstatanti plikas vietas"", ""Atspari intensyviam vaikščiojimui ir stresinėms sąlygoms"", ""Taip pat tinkama vejos atkūrimui ir persėjimui"", ""Vienodas augimas, užtikrinantis tankią ir vientisą veją"", ""Stiprūs ir gilūs šaknys: mažiau jautri sausrai""]"
gid://shopify/Product/15449151209796,"[""Itin greitas dygimas dėl stipraus daigumo potencialo"", ""Vejos renovacija/atnaujinimas"", ""Greitai suformuoja tankią veją, efektyviai užpildydamas plikas vietas"", ""Išskirtinai tvirta veja, atspari nusidėvėjimui"", ""Atspari intensyviam judėjimui ir stresinėms sąlygoms"", ""Atsistato po sausros, šalnų ar samanų naikinimo poveikio"", ""Plikų vietų ir pažeistų plotų taisymas dėl judėjimo"", ""Tinka naujam sėjimui žaidimų vejos ir sporto aikštėse"", ""Vienodas ir tolygus augimas, užtikrinantis tankią ir vientisą veją"", ""Stiprus ir gilus šaknų sistemos formavimas: mažesnis jautrumas sausrai""]"
gid://shopify/Product/15449151799620,"[""Labai smulki velėna (palyginama su angliškomis vejomis ir velėnos mišiniais)"", ""Aukštas atsparumas pavėsiui ir sausrai"", ""Lengva priežiūra, turint šiek tiek išskirtinį charakterį"", ""Puikiai dera su esama velėna"", ""Itin aukšta estetinė vertė dėl smulkialapių žolių"", ""Išskirtinis pritaikymas ir sėkmės rodiklis, tinkantis visų tipų dirvožemiams ir situacijoms"", ""Taip pat tinkama dekoratyvinės vejos renovacijai/persėjimui"", ""Suderinama su mulčiavimu ir robotais vejapjovėmis"", ""Profesionaliai NAK sertifikuotas žolės sėklų mišinys"", ""Greitas dygimas ir įsitvirtinimas""]"
gid://shopify/Product/15449152651588,"[""Itin greitas dygimas dėl stipraus daigumo potencialo"", ""Vejos renovacija/atnaujinimas"", ""Greitai suformuoja tankią veją, efektyviai užpildydamas plikas vietas"", ""Išskirtinai tvirta veja, atspari nusidėvėjimui"", ""Atspari intensyviam judėjimui ir stresinėms sąlygoms"", ""Atsistato po sausros, šalnų ar samanų naikinimo poveikio"", ""Plikų vietų ir pažeistų plotų taisymas dėl judėjimo"", ""Tinka naujam sėjimui žaidimų vejos ir sporto aikštėse"", ""Vienodas ir tolygus augimas, užtikrinantis tankią ir vientisą veją"", ""Stiprus ir gilus šaknų sistemos formavimas: mažesnis jautrumas sausrai""]"
gid://shopify/Product/15449153470788,"[""Labai smulki velėna (palyginama su angliškomis vejomis ir velėnos mišiniais)"", ""Aukštas atsparumas pavėsiui ir sausrai"", ""Lengva priežiūra, turint šiek tiek išskirtinį charakterį"", ""Puikiai dera su esama velėna"", ""Itin aukšta estetinė vertė dėl smulkialapių žolių"", ""Išskirtinis pritaikymas ir sėkmės rodiklis, tinkantis visų tipų dirvožemiams ir situacijoms"", ""Taip pat tinkama dekoratyvinės vejos renovacijai/persėjimui"", ""Suderinama su mulčiavimu ir robotais vejapjovėmis"", ""Profesionaliai NAK sertifikuotas žolės sėklų mišinys"", ""Greitas dygimas ir įsitvirtinimas""]"
gid://shopify/Product/15449153601860,"[""Labai smulki velėna (palyginama su angliškomis vejomis ir velėnos mišiniais)"", ""Aukštas atsparumas pavėsiui ir sausrai"", ""Lengva priežiūra, turint šiek tiek išskirtinį charakterį"", ""Puikiai dera su esama velėna"", ""Itin aukšta estetinė vertė dėl smulkialapių žolių"", ""Išskirtinis pritaikymas ir sėkmės rodiklis, tinkantis visų tipų dirvožemiams ir situacijoms"", ""Taip pat tinkama dekoratyvinės vejos renovacijai/persėjimui"", ""Suderinama su mulčiavimu ir robotais vejapjovėmis"", ""Profesionaliai NAK sertifikuotas žolės sėklų mišinys"", ""Greitas dygimas ir įsitvirtinimas""]"
gid://shopify/Product/15449154715972,"[""Aukštas atsparumas pavėsiui ir sausrai"", ""Puikiai tinka vejai pavėsyje įrengti ar atnaujinti"", ""Labai smulki velėna (palyginama su britiškomis vejomis ir sėklų mišiniais)"", ""Lengva priežiūra, turinti šiek tiek išskirtinį pobūdį"", ""Tobulai dera su esama vejos danga (velėna)"", ""Išskirtinis estetinis patrauklumas dėl smulkialapių žolių"", ""Puikus prisitaikymas ir didelis sėkmės rodiklis, tinkantis visiems dirvožemiams ir sąlygoms"", ""Taip pat tinkama dekoratyvinės vejos renovacijai/persėjimui"", ""Suderinama su mulčiavimu ir robotais vejapjovėmis"", ""Greitas dygimas ir augimas"", ""Profesionaliai Nyderlandų NAK sertifikuotas žolės sėklų mišinys""]"
gid://shopify/Product/15449154847044,"[""Aukštas atsparumas pavėsiui ir sausrai"", ""Puikiai tinka vejai pavėsyje įrengti ar atnaujinti"", ""Labai smulki velėna (palyginama su britiškomis vejomis ir sėklų mišiniais)"", ""Lengva priežiūra, turinti šiek tiek išskirtinį pobūdį"", ""Tobulai dera su esama vejos danga (velėna)"", ""Išskirtinis estetinis patrauklumas dėl smulkialapių žolių"", ""Puikus prisitaikymas ir didelis sėkmės rodiklis, tinkantis visiems dirvožemiams ir sąlygoms"", ""Taip pat tinkama dekoratyvinės vejos renovacijai/persėjimui"", ""Suderinama su mulčiavimu ir robotais vejapjovėmis"", ""Greitas dygimas ir augimas"", ""Profesionaliai Nyderlandų NAK sertifikuotas žolės sėklų mišinys""]"
gid://shopify/Product/15449154945348,"[""Specialus žolės sėklų mišinys žirgams"", ""Taip pat puikiai tinka avims, ožkoms ir smulkiems gyvūnams"", ""Maistinga ir skani sudėtis"", ""Tinkama ganymui, šienavimui, silosavimui ir šieno gamybai"", ""Sveikai, struktūriškai žolei su mažu fruktanų kiekiu"", ""Sukuria itin stiprią velėną, atsparią trypimui"", ""Labai žemas augimo taškas užtikrina greitą atžėlimą, net esant trumpai ganomai žolei"", ""Atspari intensyviam trypimui ir sudėtingoms situacijoms"", ""Tinka sudėtingiems dirvožemiams ir plačioms sąlygoms"", ""Aukštos kokybės žolės sėklų mišinys su stipria daigumo galia.""]"
gid://shopify/Product/15449157140804,"[""Specialus žolės sėklų mišinys žirgams"", ""Taip pat puikiai tinka avims, ožkoms ir smulkiems gyvūnams"", ""Maistinga ir skani sudėtis"", ""Tinkama ganymui, šienavimui, silosavimui ir šieno gamybai"", ""Sveikai, struktūriškai žolei su mažu fruktanų kiekiu"", ""Sukuria itin stiprią velėną, atsparią trypimui"", ""Labai žemas augimo taškas užtikrina greitą atžėlimą, net esant trumpai ganomai žolei"", ""Atspari intensyviam trypimui ir sudėtingoms situacijoms"", ""Tinka sudėtingiems dirvožemiams ir plačioms sąlygoms"", ""Aukštos kokybės žolės sėklų mišinys su stipria daigumo galia.""]"
gid://shopify/Product/15449157304644,"[""Aukštas atsparumas pavėsiui ir sausrai"", ""Puikiai tinka vejai pavėsyje įrengti ar atnaujinti"", ""Labai smulki velėna (palyginama su britiškomis vejomis ir sėklų mišiniais)"", ""Lengva priežiūra, turinti šiek tiek išskirtinį pobūdį"", ""Tobulai dera su esama vejos danga (velėna)"", ""Išskirtinis estetinis patrauklumas dėl smulkialapių žolių"", ""Puikus prisitaikymas ir didelis sėkmės rodiklis, tinkantis visiems dirvožemiams ir sąlygoms"", ""Taip pat tinkama dekoratyvinės vejos renovacijai/persėjimui"", ""Suderinama su mulčiavimu ir robotais vejapjovėmis"", ""Greitas dygimas ir augimas"", ""Profesionaliai Nyderlandų NAK sertifikuotas žolės sėklų mišinys""]"
