GID,short_description
gid://shopify/Product/15449130991940,"[""Sviluppata appositamente per la frittura, con una consistenza eccellente per patatine croccanti e saporite"", ""Versatile nella preparazione, adatta per bollitura, cottura al forno, purè e insalate"", ""Tuberi allungati e ovali con buccia liscia, facili da pelare e lavorare"", ""Maturazione medio-tardiva, con raccolta ad agosto e settembre"", ""Buona resistenza alla Phytophthora nei tuberi, offrendo una certa protezione contro la peronospora"", ""Adatta a terreni argillosi e sabbiosi, con la giusta cura coltivabile anche su terreni più leggeri"", ""Consistenza di cottura moderatamente soda con una struttura farinosa, ideale per diverse applicazioni culinarie"", ""Non adatta alla lunga conservazione, da consumare preferibilmente subito dopo il raccolto per garantire la massima qualità"", ""Alta resa per m², garantendo un raccolto generoso in condizioni di crescita ottimali"", ""Patate da seme olandesi di alta qualità certificate NAK, garanzia di qualità e affidabilità""]"
gid://shopify/Product/15449132368196,"[""Versatile nella preparazione, ideale per bollitura, frittura, purè e cottura al forno"", ""Sapore cremoso e delicato, apprezzato nell'industria delle patatine fritte e perfetto per varie applicazioni culinarie"", ""Tuberi ovali allungati con buccia liscia gialla e polpa giallo chiaro"", ""Alta resa per m², producendo grandi quantità di patate di dimensioni notevoli in condizioni ottimali"", ""Maturazione medio-tardiva, con raccolta ad agosto e adatta alla conservazione prolungata"", ""Adatta a terreni sabbiosi e argillosi, con buona adattabilità a diversi tipi di suolo"", ""Selezionata come Patata dell'Anno in Germania per l'eccezionale gusto e qualità"", ""Varietà storica e affidabile, ampiamente utilizzata come patata da consumo da molti anni"", ""Consistenza moderatamente soda con una struttura farinosa, ottima per piatti diversificati"", ""Moderata resistenza alla Phytophthora nei tuberi, richiede una coltivazione attenta e misure preventive"", ""Patate da seme olandesi di alta qualità certificate NAK, prive di modificazioni genetiche e organismi nocivi""]"
gid://shopify/Product/15449134072132,"[""Versatile nella preparazione, ideale per bollitura, frittura, purè e cottura al forno"", ""Sapore cremoso e delicato, apprezzato nell'industria delle patatine fritte e perfetto per varie applicazioni culinarie"", ""Tuberi ovali allungati con buccia liscia gialla e polpa giallo chiaro"", ""Alta resa per m², producendo grandi quantità di patate di dimensioni notevoli in condizioni ottimali"", ""Maturazione medio-tardiva, con raccolta ad agosto e adatta alla conservazione prolungata"", ""Adatta a terreni sabbiosi e argillosi, con buona adattabilità a diversi tipi di suolo"", ""Selezionata come Patata dell'Anno in Germania per l'eccezionale gusto e qualità"", ""Varietà storica e affidabile, ampiamente utilizzata come patata da consumo da molti anni"", ""Consistenza moderatamente soda con una struttura farinosa, ottima per piatti diversificati"", ""Moderata resistenza alla Phytophthora nei tuberi, richiede una coltivazione attenta e misure preventive"", ""Patate da seme olandesi di alta qualità certificate NAK, prive di modificazioni genetiche e organismi nocivi""]"
gid://shopify/Product/15449134137668,"[""Sviluppata appositamente per la frittura, con una consistenza eccellente per patatine croccanti e saporite"", ""Versatile nella preparazione, adatta per bollitura, cottura al forno, purè e insalate"", ""Tuberi allungati e ovali con buccia liscia, facili da pelare e lavorare"", ""Maturazione medio-tardiva, con raccolta ad agosto e settembre"", ""Buona resistenza alla Phytophthora nei tuberi, offrendo una certa protezione contro la peronospora"", ""Adatta a terreni argillosi e sabbiosi, con la giusta cura coltivabile anche su terreni più leggeri"", ""Consistenza di cottura moderatamente soda con una struttura farinosa, ideale per diverse applicazioni culinarie"", ""Non adatta alla lunga conservazione, da consumare preferibilmente subito dopo il raccolto per garantire la massima qualità"", ""Alta resa per m², garantendo un raccolto generoso in condizioni di crescita ottimali"", ""Patate da seme olandesi di alta qualità certificate NAK, garanzia di qualità e affidabilità""]"
gid://shopify/Product/15449134235972,"[""Versatile nella preparazione, ideale per bollitura, frittura, purè e cottura al forno"", ""Sapore cremoso e delicato, apprezzato nell'industria delle patatine fritte e perfetto per varie applicazioni culinarie"", ""Tuberi ovali allungati con buccia liscia gialla e polpa giallo chiaro"", ""Alta resa per m², producendo grandi quantità di patate di dimensioni notevoli in condizioni ottimali"", ""Maturazione medio-tardiva, con raccolta ad agosto e adatta alla conservazione prolungata"", ""Adatta a terreni sabbiosi e argillosi, con buona adattabilità a diversi tipi di suolo"", ""Selezionata come Patata dell'Anno in Germania per l'eccezionale gusto e qualità"", ""Varietà storica e affidabile, ampiamente utilizzata come patata da consumo da molti anni"", ""Consistenza moderatamente soda con una struttura farinosa, ottima per piatti diversificati"", ""Moderata resistenza alla Phytophthora nei tuberi, richiede una coltivazione attenta e misure preventive"", ""Patate da seme olandesi di alta qualità certificate NAK, prive di modificazioni genetiche e organismi nocivi""]"
gid://shopify/Product/15449134367044,"[""Raccolto Precoce per un inizio rapido della stagione con patate biologiche fresche già all’inizio dell’estate"", ""Patate da seme biologiche certificate SKAL e NAK, prive di trattamenti chimici e modificazioni genetiche"", ""Eccezionale Resistenza alle Malattie, con protezione naturale contro patologie comuni come la Phytophthora"", ""Alta Resa grazie a uno sviluppo veloce e una maturazione precoce, anche con metodi di coltivazione biologica"", ""Adatte a diversi tipi di terreno, con prestazioni ottimali nei terreni argillosi di medio impasto o pesanti, senza additivi artificiali"", ""Facili da sbucciare grazie alla buccia liscia, ideali per una preparazione semplice e naturale"", ""Lunga conservazione se mantenute a temperature superiori a 5°C, preservando sapore e qualità"", ""Versatili in cucina, perfette per bollitura, frittura e altre preparazioni biologiche"", ""Robuste e resistenti alle intemperie, supportano metodi di coltivazione ecosostenibili"", ""Adatte sia per l’orto domestico biologico che per l’agricoltura commerciale, garantendo qualità e affidabilità costanti"", ""Gusto e consistenza superiori, ideali per il consumo quotidiano e per ricette culinarie di alta qualità"", ""Patate da seme biologiche premium olandesi, sinonimo di sostenibilità, tracciabilità e qualità garantita""]"
gid://shopify/Product/15449134563652,"[""Raccolto Precoce per un inizio rapido della stagione con patate biologiche fresche già all’inizio dell’estate"", ""Patate da seme biologiche certificate SKAL e NAK, prive di trattamenti chimici e modificazioni genetiche"", ""Eccezionale Resistenza alle Malattie, con protezione naturale contro patologie comuni come la Phytophthora"", ""Alta Resa grazie a uno sviluppo veloce e una maturazione precoce, anche con metodi di coltivazione biologica"", ""Adatte a diversi tipi di terreno, con prestazioni ottimali nei terreni argillosi di medio impasto o pesanti, senza additivi artificiali"", ""Facili da sbucciare grazie alla buccia liscia, ideali per una preparazione semplice e naturale"", ""Lunga conservazione se mantenute a temperature superiori a 5°C, preservando sapore e qualità"", ""Versatili in cucina, perfette per bollitura, frittura e altre preparazioni biologiche"", ""Robuste e resistenti alle intemperie, supportano metodi di coltivazione ecosostenibili"", ""Adatte sia per l’orto domestico biologico che per l’agricoltura commerciale, garantendo qualità e affidabilità costanti"", ""Gusto e consistenza superiori, ideali per il consumo quotidiano e per ricette culinarie di alta qualità"", ""Patate da seme biologiche premium olandesi, sinonimo di sostenibilità, tracciabilità e qualità garantita""]"
gid://shopify/Product/15449134629188,"[""Versatile nella preparazione, ideale per bollitura, frittura, purè e cottura al forno"", ""Sapore cremoso e delicato, apprezzato nell'industria delle patatine fritte e perfetto per varie applicazioni culinarie"", ""Tuberi ovali allungati con buccia liscia gialla e polpa giallo chiaro"", ""Alta resa per m², producendo grandi quantità di patate di dimensioni notevoli in condizioni ottimali"", ""Maturazione medio-tardiva, con raccolta ad agosto e adatta alla conservazione prolungata"", ""Adatta a terreni sabbiosi e argillosi, con buona adattabilità a diversi tipi di suolo"", ""Selezionata come Patata dell'Anno in Germania per l'eccezionale gusto e qualità"", ""Varietà storica e affidabile, ampiamente utilizzata come patata da consumo da molti anni"", ""Consistenza moderatamente soda con una struttura farinosa, ottima per piatti diversificati"", ""Moderata resistenza alla Phytophthora nei tuberi, richiede una coltivazione attenta e misure preventive"", ""Patate da seme olandesi di alta qualità certificate NAK, prive di modificazioni genetiche e organismi nocivi""]"
gid://shopify/Product/15449134727492,"[""Raccolto Precoce per un inizio rapido della stagione con patate biologiche fresche già all’inizio dell’estate"", ""Patate da seme biologiche certificate SKAL e NAK, prive di trattamenti chimici e modificazioni genetiche"", ""Eccezionale Resistenza alle Malattie, con protezione naturale contro patologie comuni come la Phytophthora"", ""Alta Resa grazie a uno sviluppo veloce e una maturazione precoce, anche con metodi di coltivazione biologica"", ""Adatte a diversi tipi di terreno, con prestazioni ottimali nei terreni argillosi di medio impasto o pesanti, senza additivi artificiali"", ""Facili da sbucciare grazie alla buccia liscia, ideali per una preparazione semplice e naturale"", ""Lunga conservazione se mantenute a temperature superiori a 5°C, preservando sapore e qualità"", ""Versatili in cucina, perfette per bollitura, frittura e altre preparazioni biologiche"", ""Robuste e resistenti alle intemperie, supportano metodi di coltivazione ecosostenibili"", ""Adatte sia per l’orto domestico biologico che per l’agricoltura commerciale, garantendo qualità e affidabilità costanti"", ""Gusto e consistenza superiori, ideali per il consumo quotidiano e per ricette culinarie di alta qualità"", ""Patate da seme biologiche premium olandesi, sinonimo di sostenibilità, tracciabilità e qualità garantita""]"
gid://shopify/Product/15449134825796,"[""Raccolto Precoce per un inizio rapido della stagione con patate biologiche fresche già all’inizio dell’estate"", ""Patate da seme biologiche certificate SKAL e NAK, prive di trattamenti chimici e modificazioni genetiche"", ""Eccezionale Resistenza alle Malattie, con protezione naturale contro patologie comuni come la Phytophthora"", ""Alta Resa grazie a uno sviluppo veloce e una maturazione precoce, anche con metodi di coltivazione biologica"", ""Adatte a diversi tipi di terreno, con prestazioni ottimali nei terreni argillosi di medio impasto o pesanti, senza additivi artificiali"", ""Facili da sbucciare grazie alla buccia liscia, ideali per una preparazione semplice e naturale"", ""Lunga conservazione se mantenute a temperature superiori a 5°C, preservando sapore e qualità"", ""Versatili in cucina, perfette per bollitura, frittura e altre preparazioni biologiche"", ""Robuste e resistenti alle intemperie, supportano metodi di coltivazione ecosostenibili"", ""Adatte sia per l’orto domestico biologico che per l’agricoltura commerciale, garantendo qualità e affidabilità costanti"", ""Gusto e consistenza superiori, ideali per il consumo quotidiano e per ricette culinarie di alta qualità"", ""Patate da seme biologiche premium olandesi, sinonimo di sostenibilità, tracciabilità e qualità garantita""]"
gid://shopify/Product/15449134989636,"[""Raccolto Precoce per un inizio rapido della stagione con patate biologiche fresche già all’inizio dell’estate"", ""Patate da seme biologiche certificate SKAL e NAK, prive di trattamenti chimici e modificazioni genetiche"", ""Eccezionale Resistenza alle Malattie, con protezione naturale contro patologie comuni come la Phytophthora"", ""Alta Resa grazie a uno sviluppo veloce e una maturazione precoce, anche con metodi di coltivazione biologica"", ""Adatte a diversi tipi di terreno, con prestazioni ottimali nei terreni argillosi di medio impasto o pesanti, senza additivi artificiali"", ""Facili da sbucciare grazie alla buccia liscia, ideali per una preparazione semplice e naturale"", ""Lunga conservazione se mantenute a temperature superiori a 5°C, preservando sapore e qualità"", ""Versatili in cucina, perfette per bollitura, frittura e altre preparazioni biologiche"", ""Robuste e resistenti alle intemperie, supportano metodi di coltivazione ecosostenibili"", ""Adatte sia per l’orto domestico biologico che per l’agricoltura commerciale, garantendo qualità e affidabilità costanti"", ""Gusto e consistenza superiori, ideali per il consumo quotidiano e per ricette culinarie di alta qualità"", ""Patate da seme biologiche premium olandesi, sinonimo di sostenibilità, tracciabilità e qualità garantita""]"
