GID,short_description
gid://shopify/Product/15466930700612,"[""Pommes de terre de semence certifiées, sélectionnées pour leur qualité de plantation"", ""Variété Roseval à peau rouge et veinures rouges subtiles dans la chair"", ""Pommes de terre de semence pour la plantation à saveur raffinée et crémeuse"", ""Tubercules à chair ferme conservant leur forme après cuisson"", ""Pommes de terre de semence rouges appréciées pour leur aspect visuel et leur goût"", ""Adaptées aux plats rôtis au four, salades de pommes de terre froides et plats de poisson"", ""Tubercules lisses avec yeux peu profonds pour une préparation facile"", ""Variété mi-précoce avec un bon potentiel de rendement"", ""Pommes de terre à planter à forte réputation culinaire"", ""Choix apprécié dans les cuisines professionnelles et les restaurants"", ""À consommer de préférence avec la peau pour préserver saveur et couleur"", ""Pommes de terre de semence rouges distinctives pour un usage gastronomique""]"
gid://shopify/Product/15466931028292,"[""Pommes de terre de semence certifiées, sélectionnées pour leur qualité de plantation"", ""Variété Roseval à peau rouge et veinures rouges subtiles dans la chair"", ""Pommes de terre de semence pour la plantation à saveur raffinée et crémeuse"", ""Tubercules à chair ferme conservant leur forme après cuisson"", ""Pommes de terre de semence rouges appréciées pour leur aspect visuel et leur goût"", ""Adaptées aux plats rôtis au four, salades de pommes de terre froides et plats de poisson"", ""Tubercules lisses avec yeux peu profonds pour une préparation facile"", ""Variété mi-précoce avec un bon potentiel de rendement"", ""Pommes de terre à planter à forte réputation culinaire"", ""Choix apprécié dans les cuisines professionnelles et les restaurants"", ""À consommer de préférence avec la peau pour préserver saveur et couleur"", ""Pommes de terre de semence rouges distinctives pour un usage gastronomique""]"
gid://shopify/Product/15466931061060,"[""Pommes de terre de semence certifiées, sélectionnées pour leur qualité de plantation"", ""Variété Roseval à peau rouge et veinures rouges subtiles dans la chair"", ""Pommes de terre de semence pour la plantation à saveur raffinée et crémeuse"", ""Tubercules à chair ferme conservant leur forme après cuisson"", ""Pommes de terre de semence rouges appréciées pour leur aspect visuel et leur goût"", ""Adaptées aux plats rôtis au four, salades de pommes de terre froides et plats de poisson"", ""Tubercules lisses avec yeux peu profonds pour une préparation facile"", ""Variété mi-précoce avec un bon potentiel de rendement"", ""Pommes de terre à planter à forte réputation culinaire"", ""Choix apprécié dans les cuisines professionnelles et les restaurants"", ""À consommer de préférence avec la peau pour préserver saveur et couleur"", ""Pommes de terre de semence rouges distinctives pour un usage gastronomique""]"
gid://shopify/Product/15466931224900,"[""Pommes de terre de semence certifiées, sélectionnées pour leur qualité de plantation"", ""Variété Roseval à peau rouge et veinures rouges subtiles dans la chair"", ""Pommes de terre de semence pour la plantation à saveur raffinée et crémeuse"", ""Tubercules à chair ferme conservant leur forme après cuisson"", ""Pommes de terre de semence rouges appréciées pour leur aspect visuel et leur goût"", ""Adaptées aux plats rôtis au four, salades de pommes de terre froides et plats de poisson"", ""Tubercules lisses avec yeux peu profonds pour une préparation facile"", ""Variété mi-précoce avec un bon potentiel de rendement"", ""Pommes de terre à planter à forte réputation culinaire"", ""Choix apprécié dans les cuisines professionnelles et les restaurants"", ""À consommer de préférence avec la peau pour préserver saveur et couleur"", ""Pommes de terre de semence rouges distinctives pour un usage gastronomique""]"
gid://shopify/Product/15466931257668,"[""Pommes de terre de semence certifiées, sélectionnées pour une plantation fiable"", ""Variété Gloria à chair jaune et texture farineuse"", ""Pommes de terre de semence pour la plantation, adaptées à une récolte précoce"", ""Tubercules ovales allongés à l’aspect attrayant"", ""Adaptées aux sols argileux et sableux"", ""Récolte précoce, environ 100 jours après la plantation"", ""Idéales pour purées et plats à texture tendre"", ""Pommes de terre de semence à chair jaune au profil gustatif traditionnel"", ""Choix populaire pour les plantations précoces sous serre"", ""À récolter tôt en raison de la sensibilité au Phytophthora"", ""Plants fiables sous culture attentive"", ""Variété classique aux performances éprouvées""]"
gid://shopify/Product/15466931355972,"[""Pommes de terre de semence certifiées, sélectionnées pour une plantation fiable"", ""Variété Gloria à chair jaune et texture farineuse"", ""Pommes de terre de semence pour la plantation, adaptées à une récolte précoce"", ""Tubercules ovales allongés à l’aspect attrayant"", ""Adaptées aux sols argileux et sableux"", ""Récolte précoce, environ 100 jours après la plantation"", ""Idéales pour purées et plats à texture tendre"", ""Pommes de terre de semence à chair jaune au profil gustatif traditionnel"", ""Choix populaire pour les plantations précoces sous serre"", ""À récolter tôt en raison de la sensibilité au Phytophthora"", ""Plants fiables sous culture attentive"", ""Variété classique aux performances éprouvées""]"
gid://shopify/Product/15466931388740,"[""Pommes de terre de semence certifiées, sélectionnées pour une plantation fiable"", ""Variété Gloria à chair jaune et texture farineuse"", ""Pommes de terre de semence pour la plantation, adaptées à une récolte précoce"", ""Tubercules ovales allongés à l’aspect attrayant"", ""Adaptées aux sols argileux et sableux"", ""Récolte précoce, environ 100 jours après la plantation"", ""Idéales pour purées et plats à texture tendre"", ""Pommes de terre de semence à chair jaune au profil gustatif traditionnel"", ""Choix populaire pour les plantations précoces sous serre"", ""À récolter tôt en raison de la sensibilité au Phytophthora"", ""Plants fiables sous culture attentive"", ""Variété classique aux performances éprouvées""]"
gid://shopify/Product/15466931487044,"[""Pommes de terre de semence certifiées, sélectionnées pour une plantation fiable"", ""Variété Gloria à chair jaune et texture farineuse"", ""Pommes de terre de semence pour la plantation, adaptées à une récolte précoce"", ""Tubercules ovales allongés à l’aspect attrayant"", ""Adaptées aux sols argileux et sableux"", ""Récolte précoce, environ 100 jours après la plantation"", ""Idéales pour purées et plats à texture tendre"", ""Pommes de terre de semence à chair jaune au profil gustatif traditionnel"", ""Choix populaire pour les plantations précoces sous serre"", ""À récolter tôt en raison de la sensibilité au Phytophthora"", ""Plants fiables sous culture attentive"", ""Variété classique aux performances éprouvées""]"
gid://shopify/Product/15466931749188,"[""Pommes de terre de semence certifiées, sélectionnées pour leur qualité de plantation"", ""Variété Roseval à peau rouge et veinures rouges subtiles dans la chair"", ""Pommes de terre de semence pour la plantation à saveur raffinée et crémeuse"", ""Tubercules à chair ferme conservant leur forme après cuisson"", ""Pommes de terre de semence rouges appréciées pour leur aspect visuel et leur goût"", ""Adaptées aux plats rôtis au four, salades de pommes de terre froides et plats de poisson"", ""Tubercules lisses avec yeux peu profonds pour une préparation facile"", ""Variété mi-précoce avec un bon potentiel de rendement"", ""Pommes de terre à planter à forte réputation culinaire"", ""Choix apprécié dans les cuisines professionnelles et les restaurants"", ""À consommer de préférence avec la peau pour préserver saveur et couleur"", ""Pommes de terre de semence rouges distinctives pour un usage gastronomique""]"
gid://shopify/Product/15466931945796,"[""Pommes de terre de semence certifiées, sélectionnées pour une plantation fiable"", ""Variété Gloria à chair jaune et texture farineuse"", ""Pommes de terre de semence pour la plantation, adaptées à une récolte précoce"", ""Tubercules ovales allongés à l’aspect attrayant"", ""Adaptées aux sols argileux et sableux"", ""Récolte précoce, environ 100 jours après la plantation"", ""Idéales pour purées et plats à texture tendre"", ""Pommes de terre de semence à chair jaune au profil gustatif traditionnel"", ""Choix populaire pour les plantations précoces sous serre"", ""À récolter tôt en raison de la sensibilité au Phytophthora"", ""Plants fiables sous culture attentive"", ""Variété classique aux performances éprouvées""]"
gid://shopify/Product/15466933551428,"[""Pommes de terre de semence certifiées, sélectionnées pour une plantation fiable"", ""Variété Gloria à chair jaune et texture farineuse"", ""Pommes de terre de semence pour la plantation, adaptées à une récolte précoce"", ""Tubercules ovales allongés à l’aspect attrayant"", ""Adaptées aux sols argileux et sableux"", ""Récolte précoce, environ 100 jours après la plantation"", ""Idéales pour purées et plats à texture tendre"", ""Pommes de terre de semence à chair jaune au profil gustatif traditionnel"", ""Choix populaire pour les plantations précoces sous serre"", ""À récolter tôt en raison de la sensibilité au Phytophthora"", ""Plants fiables sous culture attentive"", ""Variété classique aux performances éprouvées""]"
